respondent_id,date_created,date_modified,company-type,company-activity,company-years,position,seniority,founder,experience,main-programming-language,contract-type,workmode,work-time,currency,income-in-currency,extra-income-in-currency,stocks,stock-type,max-title,english-level,city,min-experience,max-experience
12857372400,07/30/2021 2:31:25 PM,07/30/2021 2:37:11 PM,Colombiana con mercado EEUU,Consultoría y servicios de desarrollo de software a la medida,Más de 10,Frontend Developer/ Engineer,Senior (Avanzado),No,5 - 10 años,TypeScript,"Contrato a término indefinido con empresa local, pero trabajo para empresa Extranjera",Remoto,45,Pesos,183000000.0,16800000,0,No,6,3,Medellín,5,9
12855620148,07/29/2021 11:52:23 PM,07/30/2021 12:10:07 AM,Colombiana con mercado latinoamericano,"Servicio habilitado por tecnología (similar a domicilios.com, Uber, Tappsi, Bunny inc, Etsy, e-commerce)",2 - 5,Frontend Developer/ Engineer,Senior (Avanzado),No,5 - 10 años,JavaScript,Contrato a término indefinido,Flexible,48,Pesos,132000000.0,0,1500000,Sí - stock options,1,2,Medellín,5,9
12854597706,07/29/2021 3:24:55 PM,07/29/2021 4:07:15 PM,Extranjera,Consultoría y servicios de desarrollo de software a la medida,Más de 10,Full Stack Developer/ Engineer,Mid (intermedio),No,5 - 10 años,JavaScript,Contratista internacional,Remoto,40,Dólares,48000.0,600,0,No,1,3,Medellín,5,9
12854588837,07/29/2021 3:20:45 PM,07/29/2021 3:32:37 PM,"Sector público colombiano (ministerios, secretarías, alcaldías, etc)","Servicio no tecnológico (banca, seguros, contabilidad, etc)",Más de 10,Backend Developer/ Engineer,Mid (intermedio),No,1+ año,Java,"Contrato a término fijo con empresa local, pero trabajo para empresa Extranjera",Remoto,40,Pesos,38000000.0,0,0,No,2,1,Medellín,1,1
12854537577,07/29/2021 3:01:23 PM,07/29/2021 3:09:47 PM,Colombiana con mercado EEUU,Consultoría y servicios de desarrollo de software a la medida,Más de 10,Full Stack Developer/ Engineer,Mid (intermedio),No,3 - 5 años,C#,Contrato a término indefinido,Remoto,40,Pesos,84000000.0,7200000,0,No,1,3,Medellín,3,4
12854428395,07/29/2021 2:17:40 PM,07/29/2021 2:24:49 PM,Extranjera,Consultoría y servicios de desarrollo de software a la medida,5 - 10,Software Engineer,Senior (Avanzado),No,10 - 15 años,C#,Contratista internacional,Remoto,40,Dólares,63600.0,0,0,No,4,3,Bogotá,10,14
12853990557,07/29/2021 9:21:34 AM,07/29/2021 11:30:24 AM,Colombiana con mercado global,"Servicio habilitado por tecnología (similar a domicilios.com, Uber, Tappsi, Bunny inc, Etsy, e-commerce)",5 - 10,Full Stack Developer/ Engineer,Senior (Avanzado),No,5 - 10 años,JavaScript,Contrato a término fijo,Remoto,32,Pesos,156000000.0,0,0,Sí - stock options,4,3,Cali,5,9
12853877735,07/29/2021 10:36:26 AM,07/29/2021 10:48:57 AM,Colombiana con mercado latinoamericano,"Servicio o producto de tecnología (similar a Dropbox, GitHub, Stripe, Heroku o hardware)",2 - 5,DevOps / Ingeniero de Infraestructura,Senior (Avanzado),No,10 - 15 años,Python,Contrato a término indefinido,Remoto,40,Pesos,180000000.0,0,0,No,4,1,Bogotá,10,14
12853835682,07/29/2021 10:20:03 AM,07/29/2021 10:29:38 AM,Extranjera,"Servicio habilitado por tecnología (similar a domicilios.com, Uber, Tappsi, Bunny inc, Etsy, e-commerce)",5 - 10,Mobile Developer,Senior (Avanzado),No,5 - 10 años,JavaScript,Contrato a término indefinido,Remoto,60,Dólares,72000.0,0,0,No,3,3,Bogotá,5,9
12852757916,07/29/2021 1:26:30 AM,07/29/2021 1:37:30 AM,Colombiana con mercado global,"Servicio habilitado por tecnología (similar a domicilios.com, Uber, Tappsi, Bunny inc, Etsy, e-commerce)",5 - 10,Mobile Developer,Mid (intermedio),No,3 - 5 años,Kotlin,Contrato a término indefinido,Remoto,40,Pesos,144000000.0,1500000,0,No,4,1,Medellín,3,4
12852605536,07/28/2021 11:24:22 PM,07/29/2021 12:03:04 AM,Extranjera,Consultoría y servicios de desarrollo de software a la medida,Más de 10,Software Engineer,Mid (intermedio),No,1+ año,JavaScript,Contrato a término indefinido,Remoto,42,Pesos,69600000.0,0,0,No,4,2,Medellín,1,1
12848755851,07/27/2021 3:04:57 PM,07/29/2021 12:02:14 AM,Colombiana con mercado EEUU,Consultoría y servicios de desarrollo de software a la medida,5 - 10,Full Stack Developer/ Engineer,Senior (Avanzado),No,5 - 10 años,TypeScript,Contrato a término indefinido,Remoto,40,Pesos,168000000.0,30000000,0,No,4,2,Medellín,5,9
12852479882,07/28/2021 9:42:15 PM,07/28/2021 9:55:15 PM,Extranjera,"Servicio o producto de tecnología (similar a Dropbox, GitHub, Stripe, Heroku o hardware)",5 - 10,Software Engineer,Senior (Avanzado),No,5 - 10 años,Otro,Contratista internacional,Remoto,40,Dólares,84600.0,0,0,No,4,3,Bogotá,5,9
12852460338,07/28/2021 9:17:55 PM,07/28/2021 9:51:39 PM,Extranjera,"Servicio habilitado por tecnología (similar a domicilios.com, Uber, Tappsi, Bunny inc, Etsy, e-commerce)",Más de 10,Frontend Developer/ Engineer,Mid (intermedio),No,3 - 5 años,JavaScript,Contrato a término indefinido,Presencial,45,Pesos,52800000.0,5000000,0,No,4,1,Bogotá,3,4
12852436738,07/28/2021 9:11:39 PM,07/28/2021 9:25:57 PM,Extranjera,Consultoría y servicios de desarrollo de software a la medida,Más de 10,Frontend Developer/ Engineer,Senior (Avanzado),No,2+ años,JavaScript,Contrato a término indefinido,Presencial,40,Pesos,141600000.0,0,0,No,6,3,Bogotá,2,2
12852265413,07/28/2021 7:27:24 PM,07/28/2021 7:36:40 PM,Colombiana con mercado latinoamericano,"Servicio o producto de tecnología (similar a Dropbox, GitHub, Stripe, Heroku o hardware)",2 - 5,Software Engineer,Mid (intermedio),No,2+ años,TypeScript,Contrato a término indefinido,Flexible,44,Pesos,64800000.0,0,0,Sí - stock options,4,3,Bogotá,2,2
12852033307,07/28/2021 5:41:01 PM,07/28/2021 5:53:09 PM,Extranjera,Consultoría y servicios de desarrollo de software a la medida,5 - 10,Backend Developer/ Engineer,Senior (Avanzado),No,10 - 15 años,PHP,Contrato a término fijo,Remoto,36,Dólares,48000.0,0,0,No,4,3,Bogotá,10,14
12852026067,07/28/2021 5:37:51 PM,07/28/2021 5:48:02 PM,Colombiana con mercado Colombiano,Consultoría y servicios de desarrollo de software a la medida,Más de 10,Software Engineer,Mid (intermedio),No,5 - 10 años,Python,Contrato a término indefinido,Remoto,45,Pesos,120000000.0,6000000,0,No,5,2,Pasto,5,9
12851948969,07/28/2021 5:02:52 PM,07/28/2021 5:33:15 PM,Extranjera,"Servicio habilitado por tecnología (similar a domicilios.com, Uber, Tappsi, Bunny inc, Etsy, e-commerce)",Más de 10,Frontend Developer/ Engineer,Senior (Avanzado),No,Más de 15 años,JavaScript,"Contrato a término indefinido con empresa local, pero trabajo para empresa Extranjera",Remoto,44,Pesos,136800000.0,14000000,0,No,5,3,Otro,15,15
12851773642,07/28/2021 3:39:09 PM,07/28/2021 3:50:27 PM,Colombiana con mercado global,"Servicio o producto de tecnología (similar a Dropbox, GitHub, Stripe, Heroku o hardware)",2 - 5,Software Engineer,Junior (Principiante),No,1+ año,TypeScript,Contrato a término indefinido,Remoto,45,Pesos,31200000.0,1200000,0,No,4,3,Bogotá,1,1
12851713616,07/28/2021 3:13:28 PM,07/28/2021 3:24:30 PM,Extranjera,"Servicio habilitado por tecnología (similar a domicilios.com, Uber, Tappsi, Bunny inc, Etsy, e-commerce)",2 - 5,Frontend Developer/ Engineer,Mid (intermedio),No,5 - 10 años,JavaScript,Contratista internacional,Remoto,40,Dólares,36000.0,0,0,No,3,2,Otro,5,9
12851439155,07/28/2021 1:08:44 PM,07/28/2021 1:54:04 PM,Extranjera,Consultoría y servicios de desarrollo de software a la medida,Más de 10,Frontend Developer/ Engineer,Mid (intermedio),No,5 - 10 años,JavaScript,"Contrato a término indefinido con empresa local, pero trabajo para empresa Extranjera",Remoto,40,Pesos,110000000.0,0,0,No,6,2,Medellín,5,9
12851198279,07/28/2021 11:39:31 AM,07/28/2021 1:16:17 PM,Colombiana con mercado Colombiano,Consultoría y servicios de desarrollo de software a la medida,2 - 5,Frontend Developer/ Engineer,Senior (Avanzado),No,3 - 5 años,JavaScript,Contrato a término indefinido,Remoto,42,Pesos,101520000.0,0,0,No,4,2,Bogotá,3,4
12851323611,07/28/2021 12:28:47 PM,07/28/2021 12:48:51 PM,Extranjera,Consultoría y servicios de desarrollo de software a la medida,Más de 10,Frontend Developer/ Engineer,Mid (intermedio),No,5 - 10 años,JavaScript,"Contrato a término indefinido con empresa local, pero trabajo para empresa Extranjera",Flexible,40,Pesos,84000000.0,0,0,No,4,2,Cali,5,9
12851222630,07/28/2021 11:49:19 AM,07/28/2021 11:58:38 AM,Colombiana con mercado Colombiano,"Servicio habilitado por tecnología (similar a domicilios.com, Uber, Tappsi, Bunny inc, Etsy, e-commerce)",1,Software Engineer,Mid (intermedio),No,3 - 5 años,TypeScript,Contrato a término indefinido,Remoto,48,Pesos,72000000.0,0,0,No,4,3,Medellín,3,4
12851161565,07/28/2021 11:26:37 AM,07/28/2021 11:35:53 AM,Colombiana con mercado Colombiano,"Servicio no tecnológico (banca, seguros, contabilidad, etc)",2 - 5,Software Engineer,Senior (Avanzado),No,3 - 5 años,Ruby,Contrato a término indefinido,Remoto,40,Pesos,114000000.0,0,0,No,4,2,Bogotá,3,4
12851049451,07/28/2021 10:46:45 AM,07/28/2021 10:58:31 AM,Colombiana con mercado Colombiano,"Servicio no tecnológico (banca, seguros, contabilidad, etc)",Más de 10,Full Stack Developer/ Engineer,Senior (Avanzado),No,5 - 10 años,JavaScript,Contrato a término indefinido,Remoto,42,Pesos,96000000.0,0,0,No,4,2,Medellín,5,9
12850954533,07/28/2021 10:14:31 AM,07/28/2021 10:39:02 AM,Colombiana con mercado EEUU,"Servicio o producto de tecnología (similar a Dropbox, GitHub, Stripe, Heroku o hardware)",Más de 10,Frontend Developer/ Engineer,Mid (intermedio),No,3 - 5 años,JavaScript,Contrato a término indefinido,Remoto,40,Pesos,144000000.0,0,0,No,1,3,Medellín,3,4
12850801399,07/28/2021 9:21:29 AM,07/28/2021 10:31:42 AM,"Sector público colombiano (ministerios, secretarías, alcaldías, etc)",Consultoría y servicios de desarrollo de software a la medida,Más de 10,Full Stack Developer/ Engineer,Junior (Principiante),No,3 - 5 años,PHP,Contratista internacional,Remoto,64,Pesos,51000000.0,0,0,No,4,1,Ibagué,3,4
12850974137,07/28/2021 10:21:32 AM,07/28/2021 10:29:46 AM,Colombiana con mercado Colombiano,"Servicio habilitado por tecnología (similar a domicilios.com, Uber, Tappsi, Bunny inc, Etsy, e-commerce)",2 - 5,Full Stack Developer/ Engineer,Mid (intermedio),No,3 - 5 años,Ruby,Otro,Flexible,48,Pesos,36000000.0,0,0,No,2,0,Bogotá,3,4
12850916627,07/28/2021 9:58:37 AM,07/28/2021 10:19:59 AM,Colombiana con mercado EEUU,Consultoría y servicios de desarrollo de software a la medida,Más de 10,Software Engineer,Mid (intermedio),No,3 - 5 años,Scala,Contrato a término indefinido,Presencial,45,Pesos,114000000.0,0,0,No,4,2,Medellín,3,4
12850917900,07/28/2021 9:53:43 AM,07/28/2021 10:18:41 AM,Extranjera,"Servicio o producto de tecnología (similar a Dropbox, GitHub, Stripe, Heroku o hardware)",2 - 5,Full Stack Developer/ Engineer,Senior (Avanzado),No,5 - 10 años,TypeScript,Contratista internacional,Remoto,40,Dólares,66000.0,0,25000,Sí - stock options,6,3,Medellín,5,9
12850890061,07/27/2021 2:23:03 PM,07/28/2021 10:13:05 AM,Extranjera,Consultoría y servicios de desarrollo de software a la medida,2 - 5,Full Stack Developer/ Engineer,Senior (Avanzado),No,10 - 15 años,JavaScript,"Contrato a término fijo con empresa local, pero trabajo para empresa Extranjera",Remoto,40,Pesos,250000000.0,0,0,No,4,3,Manizales,10,14
12850812147,07/28/2021 9:24:45 AM,07/28/2021 10:01:33 AM,Colombiana con mercado Colombiano,"Servicio habilitado por tecnología (similar a domicilios.com, Uber, Tappsi, Bunny inc, Etsy, e-commerce)",1,Full Stack Developer/ Engineer,Mid (intermedio),No,3 - 5 años,JavaScript,Contrato a término indefinido,Remoto,40,Pesos,48000000.0,8000000,0,No,4,3,Pereira,3,4
12850824473,07/28/2021 9:29:51 AM,07/28/2021 9:43:23 AM,Colombiana con mercado EEUU,Consultoría y servicios de desarrollo de software a la medida,5 - 10,Full Stack Developer/ Engineer,Senior (Avanzado),Sí,5 - 10 años,JavaScript,"Contrato a término indefinido con empresa local, pero trabajo para empresa Extranjera",Flexible,40,Dólares,24000.0,0,0,No,4,2,Medellín,5,9
12850816504,07/28/2021 9:26:40 AM,07/28/2021 9:37:59 AM,Colombiana con mercado global,Consultoría y servicios de desarrollo de software a la medida,Más de 10,Full Stack Developer/ Engineer,Senior (Avanzado),No,Más de 15 años,TypeScript,Contrato a término indefinido,Remoto,40,Pesos,168000000.0,0,0,No,1,2,Otro,15,15
12850817799,07/28/2021 9:26:51 AM,07/28/2021 9:36:48 AM,Extranjera,Consultoría y servicios de desarrollo de software a la medida,5 - 10,Backend Developer/ Engineer,Senior (Avanzado),No,5 - 10 años,Java,Contrato a término indefinido,Remoto,40,Pesos,194400000.0,0,0,Sí - stock options,1,2,Medellín,5,9
12850804072,07/28/2021 9:20:12 AM,07/28/2021 9:35:34 AM,Colombiana con mercado global,Consultoría y servicios de desarrollo de software a la medida,2 - 5,Full Stack Developer/ Engineer,Mid (intermedio),Sí,5 - 10 años,JavaScript,Contratista internacional,Flexible,40,Pesos,6000000.0,0,0,Sí - dividendos,4,2,Medellín,5,9
12850797197,07/28/2021 9:19:59 AM,07/28/2021 9:29:47 AM,Colombiana con mercado EEUU,Consultoría y servicios de desarrollo de software a la medida,2 - 5,Full Stack Developer/ Engineer,Senior (Avanzado),Sí,10 - 15 años,JavaScript,"Contrato a término indefinido con empresa local, pero trabajo para empresa Extranjera",Flexible,40,Pesos,112000000.0,0,0,No,4,3,Envigado,10,14
12850760989,07/28/2021 9:06:21 AM,07/28/2021 9:24:44 AM,Extranjera,Consultoría y servicios de desarrollo de software a la medida,Más de 10,Mobile Developer,Senior (Avanzado),No,10 - 15 años,Swift,Contrato a término indefinido,Flexible,50,Pesos,153600000.0,0,0,No,6,2,Medellín,10,14
12850717251,07/28/2021 8:50:39 AM,07/28/2021 8:58:45 AM,Extranjera,Otro,Más de 10,QA / Tester Engineer,Mid (intermedio),No,1+ año,TypeScript,Contrato a término fijo,Remoto,43,Pesos,54000000.0,4500000,0,No,4,3,Medellín,1,1
12850356034,07/28/2021 6:11:53 AM,07/28/2021 6:26:39 AM,Extranjera,Consultoría y servicios de desarrollo de software a la medida,Más de 10,Developer/ Engineer,Senior (Avanzado),No,5 - 10 años,Python,Contrato a término indefinido,Remoto,45,Pesos,144000000.0,0,0,No,5,2,Medellín,5,9
12849699705,07/27/2021 10:56:17 PM,07/27/2021 11:08:13 PM,Extranjera,Consultoría y servicios de desarrollo de software a la medida,5 - 10,Full Stack Developer/ Engineer,Mid (intermedio),No,10 - 15 años,TypeScript,Contratista internacional,Remoto,30,Dólares,70000.0,0,0,No,4,3,Bogotá,10,14
12849696302,07/27/2021 10:53:48 PM,07/27/2021 11:07:23 PM,Colombiana con mercado EEUU,Consultoría y servicios de desarrollo de software a la medida,Más de 10,Backend Developer/ Engineer,Mid (intermedio),No,5 - 10 años,PHP,Contrato a término indefinido,Flexible,40,Pesos,85987200.0,7165600,0,No,5,3,Bogotá,5,9
12849697072,07/27/2021 10:54:48 PM,07/27/2021 11:06:28 PM,Colombiana con mercado global,Consultoría y servicios de desarrollo de software a la medida,Más de 10,Backend Developer/ Engineer,Mid (intermedio),No,2+ años,Python,Contrato a término indefinido,Remoto,40,Pesos,5500000.0,0,0,No,4,1,Bogotá,2,2
12849669514,07/27/2021 10:34:37 PM,07/27/2021 10:41:20 PM,Extranjera,"Servicio no tecnológico (banca, seguros, contabilidad, etc)",Más de 10,Frontend Developer/ Engineer,Junior (Principiante),No,1+ año,TypeScript,Contrato a término fijo,Remoto,40,Dólares,21240.0,1062,0,No,4,2,Pereira,1,1
12849644462,07/27/2021 10:17:24 PM,07/27/2021 10:24:26 PM,Colombiana con mercado global,Consultoría y servicios de desarrollo de software a la medida,5 - 10,Software Architect / Arquitecto de software,Senior (Avanzado),No,3 - 5 años,Python,Contrato a término indefinido,Remoto,40,Pesos,7000000.0,0,0,No,6,2,Bogotá,3,4
12849623253,07/27/2021 10:01:30 PM,07/27/2021 10:13:13 PM,Extranjera,"Servicio o producto de tecnología (similar a Dropbox, GitHub, Stripe, Heroku o hardware)",1,Software Engineer,Junior (Principiante),No,1+ año,PHP,Contrato a término indefinido,Remoto,48,Pesos,36000000.0,3600000,0,No,1,1,Medellín,1,1
12849544297,07/27/2021 9:08:44 PM,07/27/2021 9:34:00 PM,Extranjera,"Servicio o producto de tecnología (similar a Dropbox, GitHub, Stripe, Heroku o hardware)",1,Frontend Developer/ Engineer,Mid (intermedio),No,1+ año,TypeScript,Contrato a término indefinido,Remoto,40,Dólares,31000.0,0,0,No,1,3,Cali,1,1
12849549959,07/27/2021 9:11:42 PM,07/27/2021 9:27:59 PM,Colombiana con mercado latinoamericano,Consultoría y servicios de desarrollo de software a la medida,Más de 10,Full Stack Developer/ Engineer,Mid (intermedio),No,5 - 10 años,PHP,Contrato a término indefinido,Remoto,40,Pesos,36000000.0,0,0,No,4,1,Otro,5,9
12849515645,07/27/2021 8:50:35 PM,07/27/2021 9:00:59 PM,Extranjera,Consultoría y servicios de desarrollo de software a la medida,Más de 10,Software Architect / Arquitecto de software,Senior (Avanzado),No,10 - 15 años,TypeScript,Contrato a término indefinido,Remoto,40,Pesos,106800000.0,47000000,0,No,4,1,Envigado,10,14
12849497305,07/27/2021 8:37:46 PM,07/27/2021 8:56:26 PM,Colombiana con mercado Colombiano,"Servicio o producto de tecnología (similar a Dropbox, GitHub, Stripe, Heroku o hardware)",1,Backend Developer/ Engineer,Mid (intermedio),Sí,5 - 10 años,PHP,Otro,Remoto,35,Pesos,60000000.0,0,0,Sí - dividendos,3,1,Otro,5,9
12849450566,07/27/2021 8:11:06 PM,07/27/2021 8:21:33 PM,Extranjera,"Servicio o producto de tecnología (similar a Dropbox, GitHub, Stripe, Heroku o hardware)",2 - 5,Frontend Developer/ Engineer,Senior (Avanzado),No,10 - 15 años,TypeScript,Contratista internacional,Remoto,40,Dólares,195000.0,0,0,Sí - stock options,4,3,Medellín,10,14
12849426183,07/27/2021 7:53:15 PM,07/27/2021 8:10:49 PM,Colombiana con mercado latinoamericano,Consultoría y servicios de desarrollo de software a la medida,Más de 10,Software Architect / Arquitecto de software,Mid (intermedio),No,5 - 10 años,C#,Contrato a término indefinido,Remoto,48,Pesos,67200000.0,3000000,0,No,4,2,Otro,5,9
12849394128,07/27/2021 7:39:47 PM,07/27/2021 7:51:09 PM,Colombiana con mercado Colombiano,Consultoría y servicios de desarrollo de software a la medida,Más de 10,CTO (Chief Technical Officer),Senior (Avanzado),Sí,5 - 10 años,Python,"Contrato a término indefinido con empresa local, pero trabajo para empresa Extranjera",Remoto,55,Pesos,80000000.0,7000000,0,Sí - rsus,4,2,Bogotá,5,9
12849348010,07/27/2021 7:16:31 PM,07/27/2021 7:27:58 PM,Extranjera,"Servicio o producto de tecnología (similar a Dropbox, GitHub, Stripe, Heroku o hardware)",Más de 10,Backend Developer/ Engineer,Senior (Avanzado),No,3 - 5 años,Python,Contrato a término indefinido,Remoto,40,Pesos,144000000.0,17000000,20000000,Sí - rsus,6,2,Manizales,3,4
12849185321,07/27/2021 6:05:37 PM,07/27/2021 7:23:29 PM,Extranjera,"Servicio o producto de tecnología (similar a Dropbox, GitHub, Stripe, Heroku o hardware)",Más de 10,Mobile Developer,Senior (Avanzado),No,5 - 10 años,Kotlin,Contratista internacional,Remoto,40,Dólares,65000.0,0,0,No,1,3,Bogotá,5,9
12849313875,07/27/2021 7:01:00 PM,07/27/2021 7:14:02 PM,Colombiana con mercado Colombiano,"Servicio habilitado por tecnología (similar a domicilios.com, Uber, Tappsi, Bunny inc, Etsy, e-commerce)",2 - 5,Backend Developer/ Engineer,Trainee (practicante),No,Menos de 1 año,JavaScript,Contrato a término indefinido,Flexible,48,Pesos,24000000.0,2000000,0,No,1,1,Bogotá,0,0
12849298813,07/27/2021 6:54:16 PM,07/27/2021 7:00:16 PM,Extranjera,Consultoría y servicios de desarrollo de software a la medida,Más de 10,Frontend Developer/ Engineer,Senior (Avanzado),No,5 - 10 años,TypeScript,Contrato a término indefinido,Remoto,40,Pesos,180000000.0,0,0,No,4,3,Medellín,5,9
12849274341,07/27/2021 6:43:26 PM,07/27/2021 6:49:18 PM,Colombiana con mercado Colombiano,"Servicio o producto de tecnología (similar a Dropbox, GitHub, Stripe, Heroku o hardware)",Más de 10,Mobile Developer,Senior (Avanzado),No,5 - 10 años,Dart,Contrato a término indefinido,Remoto,40,Pesos,15000000.0,0,0,No,4,3,Medellín,5,9
12849110423,07/27/2021 5:36:44 PM,07/27/2021 6:39:29 PM,Colombiana con mercado global,Consultoría y servicios de desarrollo de software a la medida,2 - 5,Frontend Developer/ Engineer,Mid (intermedio),No,3 - 5 años,JavaScript,"Contrato a término indefinido con empresa local, pero trabajo para empresa Extranjera",Flexible,40,Pesos,5000000.0,10000000,0,No,4,1,Medellín,3,4
12849216157,07/27/2021 6:18:37 PM,07/27/2021 6:29:19 PM,Colombiana con mercado global,Consultoría y servicios de desarrollo de software a la medida,2 - 5,Frontend Developer/ Engineer,Mid (intermedio),No,3 - 5 años,JavaScript,Contrato a término indefinido,Remoto,45,Pesos,54000000.0,8000000,0,No,4,2,Medellín,3,4
12849178014,07/27/2021 9:24:00 AM,07/27/2021 6:25:02 PM,Extranjera,Consultoría y servicios de desarrollo de software a la medida,Más de 10,Backend Developer/ Engineer,Mid (intermedio),No,5 - 10 años,JavaScript,Contrato a término indefinido,Presencial,45,Pesos,86400000.0,0,0,No,4,2,Medellín,5,9
12848563061,07/27/2021 1:52:47 PM,07/27/2021 6:18:47 PM,Colombiana con mercado latinoamericano,"Servicio habilitado por tecnología (similar a domicilios.com, Uber, Tappsi, Bunny inc, Etsy, e-commerce)",5 - 10,Software Engineer,Mid (intermedio),No,3 - 5 años,JavaScript,Contrato a término indefinido,Remoto,40,Pesos,1800000.0,600000,0,No,3,2,Ibagué,3,4
